,순위,영화명,개봉일,좌석판매율,좌석점유율,좌석수,매출액,누적매출액,관객수,누적관객수,년도,장르,등급
2924,1,모가디슈,2021-07-28,0.114,0.044,31594800,34558297730,34558297730,3613984,3613984,2021,액션,15
2925,2,이터널스,2021-11-03,0.114,0.037,26616745,31729284450,31729284450,3050132,3050132,2021,액션,12
2926,2,소울,2021-01-20,0.077,0.037,26480597,19034915180,19034915180,2048228,2048228,2021,애니메이션,전체
2927,4,블랙 위도우,2021-07-07,0.117,0.035,25117559,29996075620,29996075620,2962088,2962088,2021,액션,12
2928,5,베놈 2: 렛 데어 비 카니지,2021-10-13,0.086,0.034,24451454,21115762990,21115762990,2123573,2123573,2021,액션,15
2929,6,스파이더맨: 노 웨이 홈,2021-12-15,0.243,0.032,22849185,55697413760,55697413760,5560940,5560940,2021,액션,12
2930,7,극장판 귀멸의 칼날: 무한열차편,2021-01-27,0.095,0.031,22623028,20656041700,20656041700,2151861,2151861,2021,애니메이션,15
2931,8,분노의 질주: 더 얼티메이트,2021-05-19,0.106,0.03,21591871,22059658060,22059658060,2292415,2292415,2021,액션,12
2932,9,샹치와 텐 링즈의 전설,2021-09-01,0.087,0.027,19817874,17715109720,17715109720,1740868,1740868,2021,액션,12
2933,10,크루엘라,2021-05-26,0.106,0.026,18619319,19252879640,19252879640,1983397,1983397,2021,드라마,12
2934,11,싱크홀,2021-08-11,0.12,0.025,18296955,21395652690,21395652690,2195683,2195683,2021,코미디,12
2935,11,보이스,2021-09-15,0.079,0.025,17923221,14025546720,14025546720,1426357,1426357,2021,범죄,15
2936,13,인질,2021-08-18,0.099,0.023,16476081,15585244870,15585244870,1638439,1638439,2021,액션,15
2937,14,듄,2021-10-20,0.096,0.022,16135160,16903293110,16903293110,1549346,1549346,2021,SF,12
2938,14,007 노 타임 투 다이,2021-09-29,0.077,0.022,15789792,12009884680,12009884680,1229971,1229971,2021,액션,12
2939,16,유체이탈자,2021-11-24,0.059,0.019,13632135,7899580790,7899580790,811169,811169,2021,판타지,15
2940,17,발신제한,2021-06-23,0.087,0.015,10861934,9102830540,9102830540,955808,955808,2021,스릴러,15
2941,17,기적,2021-09-15,0.063,0.015,11194588,6634949710,6634949710,715877,715877,2021,드라마,12
2942,17,고질라 VS. 콩,2021-03-25,0.064,0.015,10854914,6772634130,6772634130,703485,703485,2021,액션,12
2943,20,콰이어트 플레이스 2,2021-06-16,0.084,0.014,10190003,8550116360,8550116360,863339,863339,2021,스릴러,15
2944,21,연애 빠진 로맨스,2021-11-24,0.064,0.013,9327478,6120461000,6120461000,603015,603015,2021,멜로/로맨스,15
2945,22,서복,2021-04-15,0.044,0.012,8666849,3628177450,3628177450,385409,385409,2021,드라마,15
2946,23,보스 베이비 2,2021-07-21,0.116,0.011,7921519,8292685050,8292685050,925238,925238,2021,애니메이션,전체
2947,23,자산어보,2021-03-31,0.04,0.011,8390814,3016006790,3016006790,342538,342538,2021,사극,12
2948,25,랑종,2021-07-14,0.108,0.01,7657977,8639576030,8639576030,834338,834338,2021,공포(호러),19
2949,25,컨저링3: 악마가 시켰다,2021-06-03,0.104,0.01,7671737,8026047360,8026047360,799457,799457,2021,공포(호러),15
2950,25,엔칸토: 마법의 세계,2021-11-24,0.08,0.01,7714468,5882752180,5882752180,620095,620095,2021,애니메이션,전체
2951,25,장르만 로맨스,2021-11-17,0.072,0.01,7110102,5192955940,5192955940,518441,518441,2021,드라마,15
2952,25,미션 파서블,2021-02-17,0.061,0.01,7288274,4064666600,4064666600,447111,447111,2021,코미디,15
2953,25,비와 당신의 이야기,2021-04-28,0.054,0.01,7363684,3646657350,3646657350,400958,400958,2021,드라마,전체
2954,31,원더 우먼 1984,2020-12-23,0.022,0.009,6980649,1457151940,4947583400,157709,548695,2021,액션,12
2955,32,킬러의 보디가드 2,2021-06-23,0.062,0.008,6136554,3769396180,3769396180,384997,384997,2021,액션,19
2956,32,내일의 기억,2021-04-21,0.053,0.008,6234665,3036236660,3036236660,335025,335025,2021,미스터리,15
2957,34,라야와 마지막 드래곤,2021-03-04,0.059,0.007,5447349,2978557390,2978557390,322833,322833,2021,애니메이션,전체
2958,34,더 스파이,2021-04-28,0.061,0.007,5126620,2866544830,2866544830,313022,313022,2021,스릴러,15
2959,36,더 수어사이드 스쿼드,2021-08-04,0.093,0.006,4481977,4403922930,4403922930,419796,419796,2021,액션,19
2960,36,캐시트럭,2021-06-09,0.049,0.006,4669643,2182507790,2182507790,231992,231992,2021,액션,19
2961,38,킹스맨: 퍼스트 에이전트,2021-12-22,0.17,0.005,3643450,6154017260,6154017260,622461,622461,2021,액션,19
2962,38,루카,2021-06-17,0.095,0.005,3879420,3393832110,3393832110,371572,371572,2021,애니메이션,전체
2963,38,강릉,2021-11-10,0.084,0.005,3640652,3172047770,3172047770,306422,306422,2021,범죄,19
2964,38,명탐정 코난: 비색의 탄환,2021-04-16,0.065,0.005,3547198,2196867840,2196867840,232871,232871,2021,애니메이션,12
2965,38,크루즈 패밀리: 뉴 에이지,2021-05-05,0.064,0.005,3554457,2022787700,2022787700,230017,230017,2021,애니메이션,전체
2966,38,새해전야,2021-02-10,0.046,0.005,3652798,1571840850,1572183850,171451,171500,2021,멜로/로맨스,12
2967,38,스파이럴,2021-05-12,0.036,0.005,3656915,1300063130,1300063130,132427,132427,2021,스릴러,19
2968,45,프리 가이,2021-08-11,0.09,0.004,3448534,3135627670,3135627670,313728,313728,2021,액션,12
2969,45,정글 크루즈,2021-07-28,0.088,0.004,2844884,2307504720,2307504720,251071,251071,2021,액션,12
2970,45,카오스 워킹,2021-02-24,0.042,0.004,3463301,1230782480,1230782480,147443,147443,2021,어드벤처,15
2971,45,노바디,2021-04-07,0.043,0.004,3100221,1274881750,1274881750,134037,134037,2021,액션,15
2972,45,고스트버스터즈 라이즈,2021-12-01,0.035,0.004,3184696,1066122980,1066122980,114001,114001,2021,어드벤처,12
2973,50,이스케이프 룸 2: 노 웨이 아웃,2021-07-14,0.088,0.003,2513470,2219351090,2219351090,223313,223313,2021,액션,15
2974,50,방법: 재차의,2021-07-28,0.07,0.003,2490583,1556061010,1556061010,175578,175578,2021,미스터리,15
2975,50,고장난 론,2021-10-27,0.07,0.003,2264972,1440020590,1440020590,160005,160005,2021,애니메이션,전체
2976,50,파이프라인,2021-05-26,0.051,0.003,2690369,1216420450,1216420450,139818,139818,2021,범죄,15
2977,50,톰과 제리,2021-02-24,0.05,0.003,2683394,1165273600,1165273600,135512,135512,2021,애니메이션,전체
2978,50,미드나이트,2021-06-30,0.05,0.003,2170103,941510870,941510870,108523,108523,2021,스릴러,15
2979,50,돈 룩 업,2021-12-08,0.032,0.003,2140958,682183970,682183970,70021,70021,2021,코미디,15
2980,57,"극장판 포켓몬스터: 정글의 아이, 코코",2021-09-15,0.121,0.002,1763145,1941940320,1941940320,213913,213913,2021,애니메이션,전체
2981,57,극장판 짱구는 못말려: 격돌! 낙서왕국과 얼추 네 명의 용사들,2021-09-15,0.119,0.002,1672177,1896872490,1896872490,199726,199726,2021,애니메이션,전체
2982,57,매트릭스: 리저렉션,2021-12-22,0.095,0.002,2012087,1923032630,1923032630,191280,191280,2021,액션,15
2983,57,올드,2021-08-18,0.07,0.002,1646909,1107856560,1107856560,116240,116240,2021,공포(호러),12
2984,57,디어 에반 핸슨,2021-11-17,0.067,0.002,1623055,1080842550,1080842550,108787,108787,2021,뮤지컬,12
2985,57,몬스터 헌터,2021-02-10,0.051,0.002,1980461,972706750,972706750,102104,102104,2021,액션,12
2986,57,여고괴담 여섯번째 이야기 : 모교,2021-06-17,0.054,0.002,1740723,860782700,860782700,94436,94436,2021,미스터리,15
2987,57,귀문,2021-08-25,0.065,0.002,1427808,799811070,799811070,93657,93657,2021,미스터리,15
2988,57,어니스트 씨프,2021-02-03,0.052,0.002,1563816,724854260,724854260,82388,82388,2021,액션,15
2989,57,내가 죽기를 바라는 자들,2021-05-05,0.032,0.002,1678546,511072350,511072350,54951,54951,2021,범죄,15
2990,57,모탈 컴뱃,2021-04-08,0.023,0.002,1747723,417212150,417212150,40461,40461,2021,액션,19
2991,68,해피 뉴 이어,2021-12-29,0.128,0.001,887835,1011453370,1011453370,114046,114046,2021,멜로/로맨스,12
2992,68,아담스 패밀리 2,2021-11-10,0.089,0.001,1237638,976276720,976276720,111348,111348,2021,애니메이션,전체
2993,68,도라에몽: 스탠바이미 2,2021-05-19,0.089,0.001,915982,712260330,712260330,82311,82311,2021,애니메이션,전체
2994,68,맨 인 더 다크 2,2021-09-01,0.081,0.001,966366,779007800,779007800,78859,78859,2021,공포(호러),19
2995,68,용과 주근깨 공주,2021-09-29,0.067,0.001,990152,643986900,643986900,66360,66360,2021,애니메이션,전체
2996,68,극장판 도라에몽: 진구의 신공룡,2021-08-05,0.09,0.001,713505,553442680,553442680,64597,64597,2021,애니메이션,전체
2997,68,귀멸의 칼날: 남매의 연,2021-11-10,0.064,0.001,979992,626419340,626419340,63656,63656,2021,애니메이션,15
2998,68,명탐정 코난: 진홍의 수학여행,2021-01-27,0.055,0.001,1136064,534479660,534479660,62572,62572,2021,애니메이션,12
2999,68,라스트 듀얼: 최후의 결투,2021-10-20,0.061,0.001,992371,583090210,583090210,60715,60715,2021,액션,19
3000,68,캔디맨,2021-09-22,0.043,0.001,1210962,509775750,509775750,52340,52340,2021,미스터리,15
3001,68,인 더 하이츠,2021-06-30,0.037,0.001,1376567,477937320,477937320,52028,52028,2021,뮤지컬,12
3002,68,라스트 나잇 인 소호,2021-12-01,0.037,0.001,1238654,443114840,443114840,46096,46096,2021,공포(호러),19
3003,68,말리그넌트,2021-09-15,0.047,0.001,866278,434889910,434889910,41412,41412,2021,스릴러,19
3004,68,리스타트,2021-03-11,0.039,0.001,1006277,356329620,356329620,40059,40059,2021,액션,15
3005,68,아이,2021-02-10,0.036,0.001,1028906,297850920,297850920,37692,37692,2021,드라마,15
3006,68,건파우더 밀크셰이크,2021-09-08,0.032,0.001,1142025,322240350,322240350,37496,37496,2021,액션,19
3007,68,레미니센스,2021-08-25,0.03,0.001,1214855,343858500,343858500,37227,37227,2021,SF,12
3008,68,조제,2020-12-10,0.03,0.001,857614,223247970,1896675540,25792,212439,2021,멜로/로맨스,15
3009,86,해리 포터와 불의 잔,2005-12-01,0.216,0.0,314963,633571000,22097731900,68282,3499257,2021,,
3010,86,해리포터와 마법사의 돌,2001-12-13,0.212,0.0,303792,639819800,2989732800,64525,332475,2021,,
3011,86,퍼피 구조대 더 무비,2021-08-18,0.102,0.0,603019,538180880,538180880,61633,61633,2021,애니메이션,전체
3012,86,너의 이름은.,2017-01-04,0.172,0.0,331480,564765260,30612095046,57162,3791657,2021,애니메이션,12
3013,86,귀멸의 칼날: 나타구모산 편,2021-11-17,0.064,0.0,672665,418848670,418848670,43431,43431,2021,애니메이션,15
3014,86,반지의 제왕 : 반지원정대,2001-12-31,0.058,0.0,610459,432222040,432260040,35606,35625,2021,,
3015,86,은혼 더 파이널,2021-07-22,0.081,0.0,430452,337548850,337548850,35126,35126,2021,애니메이션,15
3016,86,뱅드림! 필름 라이브 세컨드 스테이지,2021-11-18,0.111,0.0,302929,342097500,342097500,33922,33922,2021,애니메이션,전체
3017,86,괴기맨숀,2021-06-30,0.093,0.0,349335,330369600,330369600,32752,32752,2021,공포(호러),15
3018,86,해리포터와 아즈카반의 죄수,2004-07-16,0.075,0.0,427769,316425510,11772271010,32087,1865469,2021,,
3019,86,극장판 소드 아트 온라인 -프로그레시브- 별 없는 밤의 아리아,2021-12-09,0.096,0.0,330679,343568400,343568400,31950,31950,2021,애니메이션,12
3020,86,아야와 마녀,2021-06-10,0.053,0.0,575392,250337620,250337620,30591,30591,2021,애니메이션,전체
3021,86,몬스타엑스 : 더 드리밍,2021-12-08,0.084,0.0,359884,486980000,486980000,30487,30487,2021,다큐멘터리,전체
3022,86,신데렐라 2: 마법에 걸린 왕자,2021-12-22,0.109,0.0,272287,259942550,259942550,29852,29852,2021,애니메이션,전체
3023,86,극장판 바다 탐험대 옥토넛 : 불의 고리 대폭발,2021-04-28,0.074,0.0,400780,243514500,243514500,29661,29661,2021,애니메이션,전체
3024,86,퍼펙트 케어,2021-02-19,0.059,0.0,464518,228530740,228530740,27462,27462,2021,범죄,15
3025,86,아이스 로드,2021-07-21,0.059,0.0,454182,258069720,258069720,27037,27037,2021,스릴러,12
3026,86,귀멸의 칼날: 주합회의·나비저택 편,2021-12-01,0.049,0.0,530153,252680700,252680700,26474,26474,2021,애니메이션,15
3027,86,반지의 제왕 : 왕의 귀환,2003-12-17,0.076,0.0,347231,330709390,4683332390,26465,727061,2021,,
3028,86,마크맨,2021-04-28,0.038,0.0,685931,198663200,198663200,26202,26202,2021,액션,15
3029,86,반지의 제왕 : 두개의 탑,2002-12-19,0.081,0.0,318666,308235070,308319070,26051,26093,2021,,
3030,86,바다 탐험대 옥토넛 : 육지수호 대작전,2021-10-27,0.073,0.0,355255,223583600,223583600,25934,25934,2021,애니메이션,전체
3031,86,굴뚝마을의 푸펠,2021-05-26,0.045,0.0,526371,206112860,206112860,23737,23737,2021,애니메이션,전체
3032,86,F20,2021-10-06,0.076,0.0,304417,162965500,162965500,23372,23372,2021,스릴러,15
3033,86,보이저스,2021-05-26,0.044,0.0,497033,177520500,177520500,22000,22000,2021,SF,15
3034,86,도굴,2020-11-04,0.032,0.0,678990,196309260,13960989670,21767,1545281,2021,범죄,12
3035,86,뱅드림! 로젤리아 에피소드Ⅰ: 약속,2021-06-03,0.062,0.0,341511,194618190,194618190,21498,21498,2021,애니메이션,전체
3036,86,날씨의 아이,2019-10-30,0.115,0.0,176497,202049870,6060294460,20403,735247,2021,애니메이션,15
3037,86,하이큐!! 땅 VS 하늘,2020-01-23,0.092,0.0,210098,173905010,363856710,19372,42985,2021,애니메이션,전체
3038,86,애프터: 관계의 함정,2021-10-27,0.045,0.0,425285,167960050,167960050,19246,19246,2021,멜로/로맨스,15
3039,86,블라인드,2021-01-14,0.028,0.0,681082,165291800,165291800,19142,19142,2021,스릴러,19
3040,86,블라인드,2021-01-14,0.028,0.0,681082,165291800,165291800,19142,19142,2021,드라마,15
3041,86,스페이스 잼: 새로운 시대,2021-07-15,0.04,0.0,444989,165586380,165586380,18241,18241,2021,애니메이션,전체
3042,86,그래비티,2013-10-17,0.04,0.0,453503,183009510,32470377110,18218,3298378,2021,SF,12
3043,86,몬테크리스토: 더 뮤지컬 라이브,2021-03-19,0.053,0.0,325454,336514000,336514000,17362,17362,2021,공연,12
3044,86,잔나비 판타스틱 올드패션드 리턴즈! x 넌센스 Ⅱ,2021-09-09,0.114,0.0,146157,334063500,334063500,16704,16704,2021,공연,전체
3045,86,리스펙트,2021-09-08,0.103,0.0,157378,107473800,107473800,16316,16316,2021,드라마,12
3046,86,송가인 더 드라마,2021-02-11,0.033,0.0,491577,175253000,175253000,16251,16251,2021,공연,전체
3047,86,뱅드림! 로젤리아 에피소드 Ⅱ : 송 아이 엠,2021-09-09,0.065,0.0,239535,146042240,146042240,15698,15698,2021,애니메이션,전체
3048,86,브레이브 언더 파이어,2021-03-17,0.041,0.0,367973,122427400,122427400,15435,15435,2021,액션,12
3049,86,블랙핑크 더 무비,2021-08-04,0.065,0.0,236246,200750000,200750000,15387,15387,2021,공연,전체
3050,86,더블패티,2021-02-17,0.051,0.0,297683,132609660,132609660,15383,15383,2021,드라마,15
3051,86,라라랜드,2016-12-07,0.057,0.0,261646,108927700,30982060508,15026,3757065,2021,드라마,12
3052,86,빅풋 주니어2: 패밀리가 떴다,2021-01-06,0.033,0.0,434861,121766630,121766630,14697,14697,2021,애니메이션,전체
3053,86,웨이 다운,2021-03-11,0.036,0.0,399215,124806030,124806030,14513,14513,2021,액션,15
3054,86,빅 피쉬,2004-03-05,0.05,0.0,263432,124138700,600763700,13355,85594,2021,,
3055,86,베르테르,2021-05-05,0.07,0.0,178403,223809000,223809000,12646,12646,2021,뮤지컬,12
3056,86,"틱, 틱... 붐!",2021-11-12,0.102,0.0,120709,114036100,114036100,12334,12334,2021,드라마,12
3057,86,엘프,2021-02-10,0.057,0.0,209783,101760300,101760300,12084,12084,2021,애니메이션,전체
3058,86,호빗: 뜻밖의 여정,2012-12-13,0.088,0.0,130723,126902600,23563723316,11621,2830614,2021,어드벤처,12
3059,86,팬텀: 더 뮤지컬 라이브,2021-12-01,0.058,0.0,191793,191806980,191806980,11293,11293,2021,뮤지컬,12
3060,86,스피릿,2021-09-15,0.071,0.0,157532,82733300,82733300,11236,11236,2021,애니메이션,전체
3061,86,페이트 스테이 나이트 헤븐즈필 제3장 스프링 송,2020-10-22,0.094,0.0,119466,91472790,787714110,11236,88023,2021,애니메이션,15
3062,86,화이트데이: 부서진 결계,2021-10-06,0.031,0.0,357960,103168580,103168580,11119,11119,2021,공포(호러),15
3063,86,토이 솔져스: 가짜사나이2 더 컴플리트,2021-01-27,0.025,0.0,438417,108309800,108309800,11116,11116,2021,다큐멘터리,15
3064,86,킬링 카인드: 킬러의 수제자,2021-12-01,0.054,0.0,193916,90503170,90503170,10658,10658,2021,액션,15
3065,86,매직 스쿨: 초보마법사 아우라의 대모험,2021-10-07,0.08,0.0,123366,81358690,81358690,9929,9929,2021,애니메이션,전체
3066,86,팅커 테일러 솔저 스파이,2012-02-09,0.038,0.0,246344,82005200,745168400,9584,98570,2021,스릴러,15
3067,86,잃어버린 얼굴 1895,2021-02-24,0.057,0.0,165853,135487000,135487000,9558,9558,2021,뮤지컬,전체
3068,86,브리짓 존스의 일기,2001-09-01,0.098,0.0,94819,63593240,72947240,9295,11040,2021,,
3069,86,부활,2020-07-09,0.096,0.0,94969,77018250,190314750,9200,23737,2021,드라마,12
3070,86,부활,2020-07-09,0.096,0.0,94969,77018250,190314750,9200,23737,2021,다큐멘터리,전체
3071,86,타락천사,1995-12-23,0.089,0.0,100847,89708920,98621920,8983,10234,2021,,
3072,86,테넷,2020-08-26,0.026,0.0,340323,84602320,18481532170,8957,2001171,2021,액션,12
3073,86,유다 그리고 블랙 메시아,2021-04-22,0.029,0.0,304080,75381330,75381330,8841,8841,2021,드라마,15
3074,86,파워 오브 도그,2021-11-17,0.061,0.0,144021,78910570,78910570,8794,8794,2021,드라마,15
3075,86,드림걸즈,2007-02-22,0.045,0.0,178990,71598300,4576418400,8136,724854,2021,,
3076,86,킹메이커,2022-01-26,0.566,0.0,13403,63836500,63836500,7599,7599,2021,드라마,15
3077,86,킹메이커,2022-01-26,0.566,0.0,13403,63836500,63836500,7599,7599,2021,드라마,15
3078,86,태극기 휘날리며,2004-02-05,0.037,0.0,204917,61336700,15749951200,7582,2553148,2021,,
3079,86,타짜,2006-09-28,0.064,0.0,113047,80865800,36263483300,7282,5692997,2021,,
3080,86,분노의 질주,2001-09-21,0.051,0.0,140799,67834000,67834000,7266,7266,2021,,
3081,86,다크 앤드 위키드,2021-06-30,0.03,0.0,227519,60105000,60105000,7046,7046,2021,공포(호러),15
3082,86,이웃사촌,2020-11-25,0.027,0.0,245274,61223790,3709121750,6795,431559,2021,드라마,12
3083,86,매직아치,2021-07-01,0.066,0.0,99224,52885610,52885610,6633,6633,2021,애니메이션,전체
3084,86,후겟츠 웨슬리,2021-11-18,0.077,0.0,83943,49034670,49034670,6476,6476,2021,코미디,12
3085,86,극장판 페이트/그랜드 오더 신성원탁영역 카멜롯 완더링; 아가트람,2021-02-25,0.037,0.0,166589,62166830,62166830,6306,6306,2021,애니메이션,15
3086,86,상견니,2021-08-31,0.046,0.0,136206,46527880,46527880,6295,6295,2021,드라마,12
3087,86,매트릭스,1999-05-15,0.066,0.0,94511,62996140,312843240,6282,35011,2021,,
3088,86,극장판 페이트/그랜드 오더 신성원탁영역 카멜롯 팔라딘; 아가트람,2021-08-26,0.075,0.0,75420,59586480,59586480,5694,5694,2021,애니메이션,15
3089,86,호빗: 스마우그의 폐허,2013-12-12,0.052,0.0,104422,56618470,17907231786,5521,2288265,2021,어드벤처,12
3090,86,코스믹 씬,2021-04-22,0.106,0.0,51197,34748810,34748810,5463,5463,2021,SF,12
3091,86,다이노 마이 프렌드,2021-08-26,0.048,0.0,113170,45224980,45224980,5460,5460,2021,애니메이션,전체
3092,86,노아의 방주 2: 새로운 세계로,2021-12-09,0.055,0.0,97022,45253950,45253950,5391,5391,2021,애니메이션,전체
3093,86,할로윈 킬즈,2021-10-27,0.104,0.0,51019,34077500,34077500,5341,5341,2021,공포(호러),19
3094,86,런,2020-11-20,0.03,0.0,177115,47817770,2608259370,5322,284141,2021,미스터리,15
3095,86,스페이스 독 3: 트로피컬 어드벤처,2021-10-14,0.067,0.0,77661,42907970,42907970,5261,5261,2021,애니메이션,전체
3096,86,경관의 피,2022-01-05,0.666,0.0,7769,46843000,46843000,5178,5178,2021,범죄,15
3097,86,무녀도,2021-11-24,0.083,0.0,61276,38106800,38429000,5147,5195,2021,뮤지컬,12
3098,86,어바웃 타임,2013-12-05,0.045,0.0,112592,37926500,25293400300,5077,3446734,2021,멜로/로맨스,15
3099,86,사일런싱,2021-01-28,0.056,0.0,88152,36651920,36651920,5011,5011,2021,공포(호러),15
3100,86,여타짜,2021-12-08,0.034,0.0,142203,42662840,42662840,4964,4964,2021,범죄,15
