,순위,영화명,개봉일,매출액,매출액 점유율,관객수,스크린수,대표국적,국적,배급사,연도,상영횟수,개봉년도
1797,74,주디,2020-03-25,760720060,0.001,92466.0,479.0,영국,영국,TCO(주)더콘텐츠온,2020,"17,214",2020
1798,75,레이니 데이 인 뉴욕,2020-05-06,786619700,0.002,88768.0,563.0,미국,미국,"그린나래미디어(주),(주)버킷스튜디오",2020,"16,054",2020
1799,76,나의 청춘은 너의 것,2020-04-29,718942500,0.001,84847.0,533.0,대만,대만,"오드,(주)홈초이스",2020,"12,270",2020
1800,77,소리꾼,2020-07-01,670872680,0.001,82600.0,573.0,한국,한국,(주)리틀빅픽쳐스,2020,"13,997",2020
1801,78,젠틀맨,2020-02-26,665658710,0.001,81482.0,586.0,미국,미국,"(주)영화사 빅,(주)다날엔터테인먼트",2020,"14,748",2020
1802,79,에어로너츠,2020-06-10,691318500,0.001,79903.0,534.0,영국,"영국,미국",(주)홈초이스,2020,"11,550",2020
1803,80,극장판 미니특공대: 공룡왕 디노,2020-02-06,620860720,0.001,79772.0,485.0,한국,한국,(주)리틀빅픽쳐스,2020,"6,333",2020
1804,81,페이트 스테이 나이트 헤븐즈필 제3장 스프링 송,2020-10-22,696241320,0.001,76787.0,149.0,일본,일본,(주)애니플러스,2020,"5,615",2020
1805,82,소년시절의 너,2020-07-09,622230500,0.001,73541.0,252.0,중국,중국,"(주)영화특별시에스엠씨,(주)콘텐츠패밀리",2020,"8,074",2020
1806,83,빅샤크3: 젤리몬스터 대소동,2020-07-29,562559660,0.001,72912.0,400.0,중국,중국,(주)팝엔터테인먼트,2020,"5,259",2020
1807,84,엽문4: 더 파이널,2020-04-01,630556300,0.001,72886.0,206.0,홍콩,홍콩,(주)키다리이엔티,2020,"10,386",2020
1808,85,호텔 레이크,2020-04-29,598748200,0.001,71324.0,465.0,한국,한국,(주)스마일이엔티,2020,"9,682",2020
1809,86,프린스 코기,2019-12-24,498854680,0.001,71207.0,242.0,벨기에,벨기에,(주)이수C&E,2020,"2,179",2019
1810,87,눈의 여왕4,2019-12-24,444649620,0.001,67159.0,271.0,러시아,러시아,(주)넥스트엔터테인먼트월드(NEW),2020,"2,239",2019
1811,88,카페 벨에포크,2020-05-20,550495880,0.001,66078.0,463.0,프랑스,프랑스,(주)이수C&E,2020,"10,688",2020
1812,89,더 플랫폼,2020-05-13,604615000,0.001,66038.0,228.0,스페인,스페인,(주)홈초이스,2020,"9,706",2020
1813,90,뉴 뮤턴트,2020-09-10,546115880,0.001,61897.0,817.0,미국,미국,월트디즈니컴퍼니코리아 유한책임회사,2020,"15,048",2020
1814,91,날씨의 아이,2019-10-30,444956180,0.001,58968.0,194.0,일본,일본,"메가박스중앙(주)플러스엠,(주)미디어캐슬,워터홀컴퍼니(주)",2020,"5,921",2019
1815,92,해리포터와 아즈카반의 죄수,2004-07-16,529704500,0.001,58349.0,47.0,미국,미국,워너브러더스 코리아(주),2020,"3,414",2004
1816,93,극장판 미니특공대: 햄버거괴물의 습격,2020-09-30,465849080,0.001,57857.0,414.0,한국,한국,(주)리틀빅픽쳐스,2020,"5,084",2020
1817,94,마이 스파이,2020-04-29,482594500,0.001,56282.0,240.0,미국,미국,(주)이수C&E,2020,"7,466",2020
1818,95,더 프린세스 : 도둑맞은 공주,2020-08-12,457449660,0.001,55828.0,423.0,우크라이나,우크라이나,(주)팝엔터테인먼트,2020,"4,192",2020
1819,96,극장판 바이올렛 에버가든,2020-11-12,467986490,0.001,55030.0,131.0,일본,일본,(주)라이크콘텐츠,2020,"5,063",2020
1820,97,나의 첫 번째 슈퍼스타,2020-06-10,474367360,0.001,53748.0,462.0,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2020,"8,832",2020
1821,98,위플래쉬,2015-03-12,473128620,0.001,53336.0,482.0,미국,미국,"워터홀컴퍼니(주),(주)쇼박스",2020,"8,264",2015
1822,99,프리키 데스데이,2020-11-25,451225690,0.001,51812.0,631.0,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2020,"12,882",2020
1823,100,다크 나이트,2008-08-06,407193640,0.001,51681.0,378.0,미국,미국,"주식회사 해리슨앤컴퍼니,워너브러더스 코리아(주)",2020,"4,445",2008
1824,101,아웃포스트,2020-09-23,428533870,0.001,51381.0,454.0,미국,미국,(주)제이앤씨미디어그룹,2020,"6,092",2020
1825,102,피아니스트의 전설,2020-01-01,373164462,0.001,46960.0,69.0,이탈리아,이탈리아,(주)라이크콘텐츠,2020,"2,499",2020
1826,103,스케어리 스토리:어둠의 속삭임,2020-03-25,377934420,0.001,45338.0,212.0,미국,미국,(주)제이앤씨미디어그룹,2020,"6,626",2020
1827,104,파바로티,2020-01-01,348527658,0.001,43486.0,85.0,영국,영국,오드,2020,"2,006",2020
1828,105,어벤져스: 엔드게임,2019-04-24,309486860,0.001,43010.0,517.0,미국,미국,월트디즈니컴퍼니코리아 유한책임회사,2020,"4,432",2019
1829,106,노트북,2004-11-26,379591500,0.001,42753.0,144.0,미국,미국,"(주)퍼스트런,TCO(주)더콘텐츠온,글뫼 주식회사,CJ ENM",2020,"5,009",2004
1830,107,아이즈 온 미 : 더 무비,2020-06-10,510943000,0.001,39719.0,124.0,한국,한국,씨제이포디플렉스 주식회사,2020,"2,379",2020
1831,108,다만 악에서 구하소서 파이널컷,2020-10-28,326106570,0.001,37961.0,475.0,한국,한국,(주)씨제이이엔엠,2020,"7,521",2020
1832,109,애프터: 그 후,2020-10-07,308484040,0.001,37354.0,420.0,미국,미국,판씨네마(주),2020,"6,161",2020
1833,110,야구소녀,2020-06-18,316405720,0.001,36986.0,264.0,한국,한국,"(주)싸이더스,찬란",2020,"4,660",2020
1834,112,반교: 디텐션,2020-08-13,326377250,0.001,36405.0,128.0,기타,기타,(주)팝엔터테인먼트,2020,"3,008",2020
1835,113,콜 오브 와일드,2020-05-14,306118500,0.001,36245.0,505.0,미국,미국,월트디즈니컴퍼니코리아 유한책임회사,2020,"7,850",2020
1836,114,화양연화,2000-10-20,311345200,0.001,35735.0,444.0,홍콩,"홍콩,프랑스",(주)디스테이션,2020,"4,353",2000
1837,115,서치 아웃,2020-04-15,297167000,0.001,34115.0,355.0,한국,한국,"(주)스톰픽쳐스코리아,(주)삼백상회",2020,"7,717",2020
1838,118,오픈 더 도어,2020-04-08,286702100,0.001,31760.0,184.0,러시아,러시아,(주)팝엔터테인먼트,2020,"5,842",2020
1839,119,톰보이,2020-05-14,278224620,0.001,31198.0,361.0,프랑스,프랑스,(주)영화특별시에스엠씨,2020,"5,504",2020
1840,121,매드 맥스: 분노의 도로,2015-05-14,259692500,0.001,29893.0,38.0,미국,"미국,호주",워너브러더스 코리아(주),2020,"2,174",2015
1841,1,스파이더맨: 노 웨이 홈,2021-12-15,55697413760,0.095,5560940.0,2948.0,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2021,"144,754",2021
1842,2,모가디슈,2021-07-28,34558297730,0.059,3613984.0,1688.0,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트,2021,"210,740",2021
1843,3,이터널스,2021-11-03,31729284450,0.054,3050132.0,2648.0,미국,미국,월트디즈니컴퍼니코리아 유한책임회사,2021,"162,435",2021
1844,4,블랙 위도우,2021-07-07,29996075620,0.051,2962088.0,2528.0,미국,미국,월트디즈니컴퍼니코리아 유한책임회사,2021,"155,016",2021
1845,5,분노의 질주: 더 얼티메이트,2021-05-19,22059658060,0.038,2292415.0,2297.0,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2021,"131,856",2021
1846,6,싱크홀,2021-08-11,21395652690,0.037,2195683.0,1603.0,한국,한국,(주)쇼박스,2021,"121,841",2021
1847,7,극장판 귀멸의 칼날: 무한열차편,2021-01-27,20656041700,0.035,2151861.0,900.0,일본,일본,워터홀컴퍼니(주),2021,"151,898",2021
1848,8,베놈 2: 렛 데어 비 카니지,2021-10-13,21115762990,0.036,2123573.0,1998.0,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2021,"151,687",2021
1849,9,소울,2021-01-20,19034915180,0.033,2048228.0,2018.0,미국,미국,월트디즈니컴퍼니코리아 유한책임회사,2021,"160,728",2021
1850,10,크루엘라,2021-05-26,19252879640,0.033,1983397.0,1186.0,미국,미국,월트디즈니컴퍼니코리아 유한책임회사,2021,"122,643",2021
1851,11,샹치와 텐 링즈의 전설,2021-09-01,17715109720,0.03,1740868.0,1784.0,미국,미국,월트디즈니컴퍼니코리아 유한책임회사,2021,"117,475",2021
1852,12,인질,2021-08-18,15585244870,0.027,1638439.0,1294.0,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2021,"110,424",2021
1853,13,듄,2021-10-20,16903293110,0.029,1549346.0,1576.0,미국,미국,워너브러더스 코리아(주),2021,"103,745",2021
1854,14,보이스,2021-09-15,14025546720,0.024,1426357.0,1296.0,한국,한국,(주)씨제이이엔엠,2021,"118,227",2021
1855,15,007 노 타임 투 다이,2021-09-29,12009884680,0.021,1229971.0,2201.0,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2021,"98,167",2021
1856,16,미나리,2021-03-03,10211664650,0.017,1134177.0,1162.0,미국,미국,판씨네마(주),2021,"112,903",2021
1857,17,발신제한,2021-06-23,9102830540,0.016,955808.0,1010.0,한국,한국,(주)씨제이이엔엠,2021,"71,157",2021
1858,18,보스 베이비 2,2021-07-21,8292685050,0.014,925238.0,1343.0,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2021,"58,566",2021
1859,19,콰이어트 플레이스 2,2021-06-16,8550116360,0.015,863339.0,1137.0,미국,미국,롯데컬처웍스(주)롯데엔터테인먼트,2021,"62,891",2021
1860,20,랑종,2021-07-14,8639576030,0.015,834338.0,1403.0,한국,한국,(주)쇼박스,2021,"51,793",2021
1861,21,유체이탈자,2021-11-24,7899580790,0.014,811169.0,1216.0,한국,한국,"주식회사 에이비오엔터테인먼트,메가박스중앙(주)플러스엠",2021,"83,847",2021
1862,22,컨저링3: 악마가 시켰다,2021-06-03,8026047360,0.014,799457.0,1133.0,미국,미국,워너브러더스 코리아(주),2021,"51,745",2021
1863,23,기적,2021-09-15,6634949710,0.011,715877.0,1198.0,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트,2021,"78,592",2021
1864,24,고질라 VS. 콩,2021-03-25,6772634130,0.012,703485.0,1295.0,미국,미국,워너브러더스 코리아(주),2021,"62,374",2021
1865,25,킹스맨: 퍼스트 에이전트,2021-12-22,6154017260,0.011,622461.0,1061.0,미국,미국,월트디즈니컴퍼니코리아 유한책임회사,2021,"26,294",2021
1866,26,엔칸토: 마법의 세계,2021-11-24,5882752180,0.01,620095.0,1102.0,미국,미국,월트디즈니컴퍼니코리아 유한책임회사,2021,"52,164",2021
1867,27,연애 빠진 로맨스,2021-11-24,6120461000,0.01,603015.0,967.0,한국,한국,(주)씨제이이엔엠,2021,"66,729",2021
1868,28,장르만 로맨스,2021-11-17,5192955940,0.009,518441.0,1194.0,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2021,"49,322",2021
1869,29,미션 파서블,2021-02-17,4064666600,0.007,447111.0,930.0,한국,한국,(주)메리크리스마스,2021,"45,091",2021
1870,30,더 수어사이드 스쿼드,2021-08-04,4403922930,0.008,419796.0,1066.0,미국,미국,워너브러더스 코리아(주),2021,"29,298",2021
1871,31,비와 당신의 이야기,2021-04-28,3646657350,0.006,400958.0,957.0,한국,한국,"소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,(주)키다리이엔티",2021,"44,038",2021
1872,32,서복,2021-04-15,3628177450,0.006,385409.0,1382.0,한국,한국,(주)씨제이이엔엠,2021,"49,517",2021
1873,33,킬러의 보디가드 2,2021-06-23,3769396180,0.006,384997.0,975.0,미국,미국,"TCO(주)더콘텐츠온,(주)제이앤씨미디어그룹",2021,"36,205",2021
1874,34,루카,2021-06-17,3393832110,0.006,371572.0,856.0,미국,미국,월트디즈니컴퍼니코리아 유한책임회사,2021,"28,520",2021
1875,35,자산어보,2021-03-31,3016006790,0.005,342538.0,1250.0,한국,한국,메가박스중앙(주)플러스엠,2021,"50,695",2021
1876,36,내일의 기억,2021-04-21,3036236660,0.005,335025.0,957.0,한국,한국,"(주)아이필름코퍼레이션,씨제이 씨지브이(CJ CGV)(주)",2021,"41,477",2021
1877,37,라야와 마지막 드래곤,2021-03-04,2978557390,0.005,322833.0,1056.0,미국,미국,월트디즈니컴퍼니코리아 유한책임회사,2021,"33,869",2021
1878,38,프리 가이,2021-08-11,3135627670,0.005,313728.0,750.0,미국,미국,월트디즈니컴퍼니코리아 유한책임회사,2021,"23,641",2021
1879,39,더 스파이,2021-04-28,2866544830,0.005,313022.0,710.0,미국,미국,"TCO(주)더콘텐츠온,(주)제이앤씨미디어그룹",2021,"32,887",2021
1880,40,강릉,2021-11-10,3172047770,0.005,306422.0,761.0,한국,한국,"(주)스튜디오 산타클로스엔터테인먼트,(주)아센디오,(주)제이앤씨미디어그룹",2021,"28,494",2021
1881,41,정글 크루즈,2021-07-28,2307504720,0.004,251071.0,831.0,미국,미국,월트디즈니컴퍼니코리아 유한책임회사,2021,"20,933",2021
1882,42,명탐정 코난: 비색의 탄환,2021-04-16,2196867840,0.004,232871.0,844.0,일본,일본,(주)씨제이이엔엠,2021,"25,780",2021
1883,43,캐시트럭,2021-06-09,2182507790,0.004,231992.0,938.0,미국,미국,"(주)스튜디오 산타클로스엔터테인먼트,(주)제이앤씨미디어그룹",2021,"27,954",2021
1884,44,크루즈 패밀리: 뉴 에이지,2021-05-05,2022787700,0.003,230017.0,1082.0,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2021,"21,365",2021
1885,45,이스케이프 룸 2: 노 웨이 아웃,2021-07-14,2219351090,0.004,223313.0,728.0,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2021,"19,842",2021
1886,46,"극장판 포켓몬스터: 정글의 아이, 코코",2021-09-15,1941940320,0.003,213913.0,699.0,일본,일본,(주)넥스트엔터테인먼트월드(NEW),2021,"14,044",2021
1887,47,극장판 짱구는 못말려: 격돌! 낙서왕국과 얼추 네 명의 용사들,2021-09-15,1896872490,0.003,199726.0,593.0,일본,일본,(주)씨제이이엔엠,2021,"13,880",2021
1888,48,매트릭스: 리저렉션,2021-12-22,1923032630,0.003,191280.0,970.0,미국,미국,워너브러더스 코리아(주),2021,"15,414",2021
1889,49,방법: 재차의,2021-07-28,1556061010,0.003,175578.0,838.0,한국,한국,(주)씨제이이엔엠,2021,"19,136",2021
1890,50,새해전야,2021-02-10,1571840850,0.003,171451.0,906.0,한국,한국,(주)에이스메이커무비웍스,2021,"21,525",2021
1891,51,고장난 론,2021-10-27,1440020590,0.002,160005.0,904.0,미국,미국,월트디즈니컴퍼니코리아 유한책임회사,2021,"17,689",2021
1892,52,원더 우먼 1984,2020-12-23,1457151940,0.002,157709.0,1877.0,미국,미국,워너브러더스 코리아(주),2021,"38,356",2020
1893,53,카오스 워킹,2021-02-24,1230782480,0.002,147443.0,780.0,미국,미국,롯데컬처웍스(주)롯데엔터테인먼트,2021,"19,535",2021
1894,54,파이프라인,2021-05-26,1216420450,0.002,139818.0,777.0,한국,한국,"메가박스중앙(주)플러스엠,(주)리틀빅픽쳐스",2021,"20,598",2021
1895,55,톰과 제리,2021-02-24,1165273600,0.002,135512.0,918.0,미국,미국,워너브러더스 코리아(주),2021,"17,303",2021
1896,56,노바디,2021-04-07,1274881750,0.002,134037.0,577.0,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2021,"19,852",2021
1897,57,스파이럴,2021-05-12,1300063130,0.002,132427.0,691.0,헝가리,헝가리,(주)올스타엔터테인먼트,2021,"20,252",2021
1898,58,더 박스,2021-03-24,951294340,0.002,122469.0,372.0,한국,한국,(주)씨네필운,2021,"3,672",2021
1899,59,올드,2021-08-18,1107856560,0.002,116240.0,550.0,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2021,"12,110",2021
1900,60,해피 뉴 이어,2021-12-29,1011453370,0.002,114046.0,832.0,한국,한국,"(주)씨제이이엔엠,주식회사 티빙",2021,"6,930",2021
1901,61,고스트버스터즈 라이즈,2021-12-01,1066122980,0.002,114001.0,888.0,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2021,"19,143",2021
1902,62,태일이,2021-12-01,929460650,0.002,111917.0,458.0,한국,한국,(주)리틀빅픽쳐스,2021,"6,505",2021
1903,63,아담스 패밀리 2,2021-11-10,976276720,0.002,111348.0,750.0,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2021,"10,058",2021
1904,64,디어 에반 핸슨,2021-11-17,1080842550,0.002,108787.0,631.0,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2021,"12,064",2021
1905,65,미드나이트,2021-06-30,941510870,0.002,108523.0,693.0,한국,한국,씨제이 씨지브이(CJ CGV)(주),2021,"15,308",2021
1906,66,몬스터 헌터,2021-02-10,972706750,0.002,102104.0,668.0,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2021,"13,300",2021
1907,67,여고괴담 여섯번째 이야기 : 모교,2021-06-17,860782700,0.001,94436.0,603.0,한국,한국,"(주)케이티알파,씨제이 씨지브이(CJ CGV)(주)",2021,"13,245",2021
1908,68,귀문,2021-08-25,799811070,0.001,93657.0,692.0,한국,한국,"씨제이 씨지브이(CJ CGV)(주),(주)씨네필운",2021,"11,269",2021
1909,69,프렌치 디스패치,2021-11-18,956368230,0.002,89122.0,273.0,미국,미국,월트디즈니컴퍼니코리아 유한책임회사,2021,"6,207",2021
1910,70,노매드랜드,2021-04-15,800972240,0.001,85663.0,181.0,미국,미국,월트디즈니컴퍼니코리아 유한책임회사,2021,"8,965",2021
1911,71,세자매,2021-01-27,704507930,0.001,83678.0,569.0,한국,한국,(주)리틀빅픽쳐스,2021,"12,891",2021
1912,72,어니스트 씨프,2021-02-03,724854260,0.001,82388.0,554.0,미국,미국,(주)올스타엔터테인먼트,2021,"11,029",2021
1913,73,도라에몽: 스탠바이미 2,2021-05-19,712260330,0.001,82311.0,631.0,일본,일본,(주)스마일이엔티,2021,"7,560",2021
1914,74,맨 인 더 다크 2,2021-09-01,779007800,0.001,78859.0,248.0,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2021,"6,997",2021
1915,75,극장판 콩순이: 장난감나라 대모험,2021-05-05,681323620,0.001,77990.0,690.0,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2021,"8,630",2021
1916,76,돈 룩 업,2021-12-08,682183970,0.001,70021.0,656.0,미국,미국,씨제이 씨지브이(CJ CGV)(주),2021,"13,128",2021
1917,77,해리 포터와 불의 잔,2005-12-01,633571000,0.001,68282.0,49.0,미국,미국,워너브러더스 코리아(주),2021,"2,492",2005
1918,78,용과 주근깨 공주,2021-09-29,643986900,0.001,66360.0,216.0,일본,일본,와이드 릴리즈(주),2021,"7,330",2021
1919,79,극장판 도라에몽: 진구의 신공룡,2021-08-05,553442680,0.001,64597.0,502.0,일본,일본,(주)리틀빅픽쳐스,2021,"6,029",2021
1920,80,해리포터와 마법사의 돌,2001-12-13,639819800,0.001,64525.0,112.0,미국,미국,워너브러더스 코리아(주),2021,"2,222",2001
1921,81,귀멸의 칼날: 남매의 연,2021-11-10,626419340,0.001,63656.0,383.0,일본,일본,(주)박수엔터테인먼트,2021,"7,570",2021
